Quantifier,MoSS Variant Test,MoSS Variant Train,MAE,m_test,m_train,alpha
MAX,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
MS,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
MS2,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
CC,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_DyS,MoSS,MoSS,0.0019881626787210394,0.05,0.5,0.8
QuadaptMoSS_HDy,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.8
QuadaptMoSS_SORD,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_SMM,MoSS,MoSS,0.03500289402957513,0.05,0.5,0.8
QuadaptMoSS_ACC,MoSS,MoSS,0.0016032064128256307,0.05,0.5,0.8
QuadaptMoSS_X_method,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_MAX,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_MS,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_MS2,MoSS,MoSS,0.0008032128514056103,0.05,0.5,0.8
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.008714379178841991,0.05,0.5,0.8
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.0050000000000000044,0.05,0.5,0.8
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.020000000000000018,0.05,0.5,0.8
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.18764512240900977,0.05,0.5,0.8
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.02532751091703056,0.05,0.5,0.8
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.04246575342465764,0.05,0.5,0.8
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.020000000000000018,0.05,0.5,0.8
QuadaptMoSS_MN_MS,MoSS,MoSS,0.02134570765661259,0.05,0.5,0.8
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.05850090390766227,0.05,0.5,0.8
DyS,MoSS,MoSS,0.05477233369053325,0.05,0.5,0.8
HDy,MoSS,MoSS,0.04999999999999993,0.05,0.5,0.8
SORD,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
SMM,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
ACC,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
X_method,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
MAX,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
MS,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
MS2,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
CC,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_DyS,MoSS,MoSS,0.0025052442921372764,0.05,0.5,0.8
QuadaptMoSS_HDy,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.8
QuadaptMoSS_SORD,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_SMM,MoSS,MoSS,0.025949694286072855,0.05,0.5,0.8
QuadaptMoSS_ACC,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_X_method,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_MAX,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_MS,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_MS2,MoSS,MoSS,0.003212851405622441,0.05,0.5,0.8
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.017361991657447784,0.05,0.5,0.8
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.8
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.020000000000000018,0.05,0.5,0.8
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.17426159347327075,0.05,0.5,0.8
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.03409090909090917,0.05,0.5,0.8
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.04403669724770631,0.05,0.5,0.8
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.02207207207207207,0.05,0.5,0.8
QuadaptMoSS_MN_MS,MoSS,MoSS,0.02774049217002239,0.05,0.5,0.8
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.025497477578475314,0.05,0.5,0.8
DyS,MoSS,MoSS,0.08555421367490545,0.05,0.5,0.8
HDy,MoSS,MoSS,0.07999999999999996,0.05,0.5,0.8
SORD,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
SMM,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
ACC,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
X_method,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
MAX,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
MS,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
MS2,MoSS,MoSS,0.19999999999999996,0.05,0.5,0.8
CC,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_DyS,MoSS,MoSS,0.009615346928782298,0.05,0.5,0.8
QuadaptMoSS_HDy,MoSS,MoSS,0.029999999999999916,0.05,0.5,0.8
QuadaptMoSS_SORD,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_SMM,MoSS,MoSS,0.02486778682694546,0.05,0.5,0.8
QuadaptMoSS_ACC,MoSS,MoSS,0.00040080160320643543,0.05,0.5,0.8
QuadaptMoSS_X_method,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_MAX,MoSS,MoSS,0.0016032064128256307,0.05,0.5,0.8
QuadaptMoSS_MS,MoSS,MoSS,0.001204819277108471,0.05,0.5,0.8
QuadaptMoSS_MS2,MoSS,MoSS,0.0,0.05,0.5,0.8
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.040029319557235876,0.05,0.5,0.8
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.04999999999999993,0.05,0.5,0.8
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.020000000000000018,0.05,0.5,0.8
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.17266218771671327,0.05,0.5,0.8
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.02628062360801786,0.05,0.5,0.8
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.050117096018735374,0.05,0.5,0.8
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.011494252873563315,0.05,0.5,0.8
QuadaptMoSS_MN_MS,MoSS,MoSS,0.007775377969762465,0.05,0.5,0.8
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.02352941176470591,0.05,0.5,0.8
DyS,MoSS,MoSS,0.00995544760595235,0.05,0.5,0.99
HDy,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
SORD,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
SMM,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
ACC,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
X_method,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
MAX,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
MS,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
MS2,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
CC,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_DyS,MoSS,MoSS,0.001883557087612897,0.05,0.5,0.99
QuadaptMoSS_HDy,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_SORD,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_SMM,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_ACC,MoSS,MoSS,0.003975903614457876,0.05,0.5,0.99
QuadaptMoSS_X_method,MoSS,MoSS,0.001967871485943795,0.05,0.5,0.99
QuadaptMoSS_MAX,MoSS,MoSS,2.004008016032177e-05,0.05,0.5,0.99
QuadaptMoSS_MS,MoSS,MoSS,0.001967871485943795,0.05,0.5,0.99
QuadaptMoSS_MS2,MoSS,MoSS,1.0020040080105375e-05,0.05,0.5,0.99
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.00995544760595235,0.05,0.5,0.99
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_MS,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
DyS,MoSS,MoSS,0.00995544760595235,0.05,0.5,0.99
HDy,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
SORD,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
SMM,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
ACC,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
X_method,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
MAX,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
MS,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
MS2,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
CC,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_DyS,MoSS,MoSS,0.002573162015010788,0.05,0.5,0.99
QuadaptMoSS_HDy,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_SORD,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_SMM,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_ACC,MoSS,MoSS,2.004008016032177e-05,0.05,0.5,0.99
QuadaptMoSS_X_method,MoSS,MoSS,0.001967871485943795,0.05,0.5,0.99
QuadaptMoSS_MAX,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_MS,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_MS2,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.00995544760595235,0.05,0.5,0.99
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_MS,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
DyS,MoSS,MoSS,0.00995544760595235,0.05,0.5,0.99
HDy,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
SORD,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
SMM,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
ACC,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
X_method,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
MAX,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
MS,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
MS2,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
CC,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_DyS,MoSS,MoSS,0.002454471652743151,0.05,0.5,0.99
QuadaptMoSS_HDy,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_SORD,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_SMM,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_ACC,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_X_method,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_MAX,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_MS,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_MS2,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.00995544760595235,0.05,0.5,0.99
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.0,0.05,0.5,0.99
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_MS,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.010000000000000009,0.05,0.5,0.99
DyS,MoSS,MoSS,0.09777290239598466,0.1,0.5,0.1
HDy,MoSS,MoSS,0.09000000000000001,0.1,0.5,0.1
SORD,MoSS,MoSS,0.1,0.1,0.5,0.1
SMM,MoSS,MoSS,0.1,0.1,0.5,0.1
ACC,MoSS,MoSS,0.1,0.1,0.5,0.1
X_method,MoSS,MoSS,0.1,0.1,0.5,0.1
MAX,MoSS,MoSS,0.1,0.1,0.5,0.1
MS,MoSS,MoSS,0.1,0.1,0.5,0.1
MS2,MoSS,MoSS,0.1,0.1,0.5,0.1
CC,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_DyS,MoSS,MoSS,0.0020854371792648208,0.1,0.5,0.1
QuadaptMoSS_HDy,MoSS,MoSS,0.024999999999999994,0.1,0.5,0.1
QuadaptMoSS_SORD,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_SMM,MoSS,MoSS,0.0014571891759067729,0.1,0.5,0.1
QuadaptMoSS_ACC,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_X_method,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_MAX,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_MS,MoSS,MoSS,0.0032258064516129115,0.1,0.5,0.1
QuadaptMoSS_MS2,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.012448545304101083,0.1,0.5,0.1
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.024999999999999994,0.1,0.5,0.1
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.060000000000000005,0.1,0.5,0.1
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.1,0.1,0.5,0.1
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.041573033707865165,0.1,0.5,0.1
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.05681818181818181,0.1,0.5,0.1
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.03626373626373626,0.1,0.5,0.1
QuadaptMoSS_MN_MS,MoSS,MoSS,0.05011337868480725,0.1,0.5,0.1
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.05679184915975523,0.1,0.5,0.1
DyS,MoSS,MoSS,0.0918936179390925,0.1,0.5,0.1
HDy,MoSS,MoSS,0.08,0.1,0.5,0.1
SORD,MoSS,MoSS,0.1,0.1,0.5,0.1
SMM,MoSS,MoSS,0.1,0.1,0.5,0.1
ACC,MoSS,MoSS,0.1,0.1,0.5,0.1
X_method,MoSS,MoSS,0.1,0.1,0.5,0.1
MAX,MoSS,MoSS,0.1,0.1,0.5,0.1
MS,MoSS,MoSS,0.1,0.1,0.5,0.1
MS2,MoSS,MoSS,0.1,0.1,0.5,0.1
CC,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_DyS,MoSS,MoSS,0.0009290328029046557,0.1,0.5,0.1
QuadaptMoSS_HDy,MoSS,MoSS,0.020000000000000004,0.1,0.5,0.1
QuadaptMoSS_SORD,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_SMM,MoSS,MoSS,0.0077742532280168225,0.1,0.5,0.1
QuadaptMoSS_ACC,MoSS,MoSS,0.00020040080160320384,0.1,0.5,0.1
QuadaptMoSS_X_method,MoSS,MoSS,0.0016064257028112483,0.1,0.5,0.1
QuadaptMoSS_MAX,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_MS,MoSS,MoSS,0.0018036072144288623,0.1,0.5,0.1
QuadaptMoSS_MS2,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.013283651840544614,0.1,0.5,0.1
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.03,0.1,0.5,0.1
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.060000000000000005,0.1,0.5,0.1
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.1,0.1,0.5,0.1
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.05681818181818181,0.1,0.5,0.1
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.045945945945945935,0.1,0.5,0.1
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.021875000000000006,0.1,0.5,0.1
QuadaptMoSS_MN_MS,MoSS,MoSS,0.034389140271493215,0.1,0.5,0.1
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.05927601809954751,0.1,0.5,0.1
DyS,MoSS,MoSS,0.09995544760595235,0.1,0.5,0.1
HDy,MoSS,MoSS,0.095,0.1,0.5,0.1
SORD,MoSS,MoSS,0.1,0.1,0.5,0.1
SMM,MoSS,MoSS,0.1,0.1,0.5,0.1
ACC,MoSS,MoSS,0.1,0.1,0.5,0.1
X_method,MoSS,MoSS,0.1,0.1,0.5,0.1
MAX,MoSS,MoSS,0.1,0.1,0.5,0.1
MS,MoSS,MoSS,0.1,0.1,0.5,0.1
MS2,MoSS,MoSS,0.1,0.1,0.5,0.1
CC,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_DyS,MoSS,MoSS,0.000859610942697292,0.1,0.5,0.1
QuadaptMoSS_HDy,MoSS,MoSS,0.035,0.1,0.5,0.1
QuadaptMoSS_SORD,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_SMM,MoSS,MoSS,0.024026145928881956,0.1,0.5,0.1
QuadaptMoSS_ACC,MoSS,MoSS,0.0036144578313253017,0.1,0.5,0.1
QuadaptMoSS_X_method,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_MAX,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_MS,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_MS2,MoSS,MoSS,0.00020040080160320384,0.1,0.5,0.1
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.00536187364384208,0.1,0.5,0.1
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.0,0.1,0.5,0.1
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.060000000000000005,0.1,0.5,0.1
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.1,0.1,0.5,0.1
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.04090909090909091,0.1,0.5,0.1
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.04394618834080717,0.1,0.5,0.1
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.03612334801762114,0.1,0.5,0.1
QuadaptMoSS_MN_MS,MoSS,MoSS,0.05662100456621004,0.1,0.5,0.1
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.049445521754938784,0.1,0.5,0.1
DyS,MoSS,MoSS,0.09157176650304014,0.1,0.5,0.2
HDy,MoSS,MoSS,0.08500000000000002,0.1,0.5,0.2
SORD,MoSS,MoSS,0.2,0.1,0.5,0.2
SMM,MoSS,MoSS,0.2,0.1,0.5,0.2
ACC,MoSS,MoSS,0.2,0.1,0.5,0.2
X_method,MoSS,MoSS,0.2,0.1,0.5,0.2
MAX,MoSS,MoSS,0.2,0.1,0.5,0.2
MS,MoSS,MoSS,0.2,0.1,0.5,0.2
MS2,MoSS,MoSS,0.2,0.1,0.5,0.2
CC,MoSS,MoSS,0.0,0.1,0.5,0.2
QuadaptMoSS_DyS,MoSS,MoSS,0.0006928475053924465,0.1,0.5,0.2
QuadaptMoSS_HDy,MoSS,MoSS,0.010000000000000009,0.1,0.5,0.2
QuadaptMoSS_SORD,MoSS,MoSS,0.0,0.1,0.5,0.2
QuadaptMoSS_SMM,MoSS,MoSS,0.00017797001331298912,0.1,0.5,0.2
QuadaptMoSS_ACC,MoSS,MoSS,0.0,0.1,0.5,0.2
QuadaptMoSS_X_method,MoSS,MoSS,0.0012048192771084432,0.1,0.5,0.2
QuadaptMoSS_MAX,MoSS,MoSS,0.0016032064128256585,0.1,0.5,0.2
QuadaptMoSS_MS,MoSS,MoSS,0.0,0.1,0.5,0.2
QuadaptMoSS_MS2,MoSS,MoSS,0.0,0.1,0.5,0.2
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.027535505277165473,0.1,0.5,0.2
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.04000000000000001,0.1,0.5,0.2
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.04000000000000001,0.1,0.5,0.2
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.15082944795468142,0.1,0.5,0.2
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.054545454545454564,0.1,0.5,0.2
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.03595505617977526,0.1,0.5,0.2
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.04722222222222225,0.1,0.5,0.2
QuadaptMoSS_MN_MS,MoSS,MoSS,0.03146067415730333,0.1,0.5,0.2
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.03111111111111109,0.1,0.5,0.2
DyS,MoSS,MoSS,0.10951976924793372,0.1,0.5,0.2
HDy,MoSS,MoSS,0.1,0.1,0.5,0.2
SORD,MoSS,MoSS,0.2,0.1,0.5,0.2
SMM,MoSS,MoSS,0.2,0.1,0.5,0.2
ACC,MoSS,MoSS,0.2,0.1,0.5,0.2
X_method,MoSS,MoSS,0.2,0.1,0.5,0.2
MAX,MoSS,MoSS,0.2,0.1,0.5,0.2
MS,MoSS,MoSS,0.2,0.1,0.5,0.2
MS2,MoSS,MoSS,0.2,0.1,0.5,0.2
CC,MoSS,MoSS,0.0,0.1,0.5,0.2
QuadaptMoSS_DyS,MoSS,MoSS,0.0038892288869153413,0.1,0.5,0.2
QuadaptMoSS_HDy,MoSS,MoSS,0.015000000000000013,0.1,0.5,0.2
QuadaptMoSS_SORD,MoSS,MoSS,0.009999999999999981,0.1,0.5,0.2
QuadaptMoSS_SMM,MoSS,MoSS,0.027581899109137387,0.1,0.5,0.2
QuadaptMoSS_ACC,MoSS,MoSS,0.0008032128514056103,0.1,0.5,0.2
QuadaptMoSS_X_method,MoSS,MoSS,0.0012048192771084432,0.1,0.5,0.2
QuadaptMoSS_MAX,MoSS,MoSS,0.0004008016032064077,0.1,0.5,0.2
QuadaptMoSS_MS,MoSS,MoSS,0.0016032064128256585,0.1,0.5,0.2
QuadaptMoSS_MS2,MoSS,MoSS,0.0,0.1,0.5,0.2
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.056359534482579965,0.1,0.5,0.2
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.06,0.1,0.5,0.2
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.04000000000000001,0.1,0.5,0.2
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.11031766334834477,0.1,0.5,0.2
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.03592017738359199,0.1,0.5,0.2
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.03111111111111109,0.1,0.5,0.2
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.03146067415730333,0.1,0.5,0.2
QuadaptMoSS_MN_MS,MoSS,MoSS,0.021192052980132436,0.1,0.5,0.2
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.052087410306588366,0.1,0.5,0.2
DyS,MoSS,MoSS,0.09802315928122637,0.1,0.5,0.2
HDy,MoSS,MoSS,0.09000000000000001,0.1,0.5,0.2
SORD,MoSS,MoSS,0.2,0.1,0.5,0.2
SMM,MoSS,MoSS,0.2,0.1,0.5,0.2
ACC,MoSS,MoSS,0.2,0.1,0.5,0.2
X_method,MoSS,MoSS,0.2,0.1,0.5,0.2
MAX,MoSS,MoSS,0.2,0.1,0.5,0.2
MS,MoSS,MoSS,0.2,0.1,0.5,0.2
MS2,MoSS,MoSS,0.2,0.1,0.5,0.2
CC,MoSS,MoSS,0.0,0.1,0.5,0.2
QuadaptMoSS_DyS,MoSS,MoSS,0.004541329748230127,0.1,0.5,0.2
QuadaptMoSS_HDy,MoSS,MoSS,0.020000000000000018,0.1,0.5,0.2
QuadaptMoSS_SORD,MoSS,MoSS,0.009999999999999981,0.1,0.5,0.2
QuadaptMoSS_SMM,MoSS,MoSS,0.018591556013584087,0.1,0.5,0.2
QuadaptMoSS_ACC,MoSS,MoSS,0.0,0.1,0.5,0.2
QuadaptMoSS_X_method,MoSS,MoSS,0.0,0.1,0.5,0.2
QuadaptMoSS_MAX,MoSS,MoSS,0.0032128514056224966,0.1,0.5,0.2
QuadaptMoSS_MS,MoSS,MoSS,0.0,0.1,0.5,0.2
QuadaptMoSS_MS2,MoSS,MoSS,0.0032128514056224966,0.1,0.5,0.2
QuadaptMoSS_MN_DyS,MoSS,MoSS,0.03543358232602284,0.1,0.5,0.2
QuadaptMoSS_MN_HDy,MoSS,MoSS,0.06,0.1,0.5,0.2
QuadaptMoSS_MN_SORD,MoSS,MoSS,0.04000000000000001,0.1,0.5,0.2
QuadaptMoSS_MN_SMM,MoSS,MoSS,0.12360827002560468,0.1,0.5,0.2
QuadaptMoSS_MN_ACC,MoSS,MoSS,0.05614849187935034,0.1,0.5,0.2
QuadaptMoSS_MN_X_method,MoSS,MoSS,0.0382022471910112,0.1,0.5,0.2
QuadaptMoSS_MN_MAX,MoSS,MoSS,0.06866359447004608,0.1,0.5,0.2
QuadaptMoSS_MN_MS,MoSS,MoSS,0.02954545454545454,0.1,0.5,0.2
QuadaptMoSS_MN_MS2,MoSS,MoSS,0.041269841269841234,0.1,0.5,0.2
DyS,MoSS,MoSS,0.05510895031847024,0.1,0.5,0.4
HDy,MoSS,MoSS,0.04500000000000004,0.1,0.5,0.4
SORD,MoSS,MoSS,0.11000000000000004,0.1,0.5,0.4
SMM,MoSS,MoSS,0.12093770278753574,0.1,0.5,0.4
ACC,MoSS,MoSS,0.09017094017094013,0.1,0.5,0.4
X_method,MoSS,MoSS,0.11002132196162046,0.1,0.5,0.4
MAX,MoSS,MoSS,0.11002132196162046,0.1,0.5,0.4
MS,MoSS,MoSS,0.0695278969957081,0.1,0.5,0.4
MS2,MoSS,MoSS,0.11002132196162046,0.1,0.5,0.4
CC,MoSS,MoSS,0.0,0.1,0.5,0.4
QuadaptMoSS_DyS,MoSS,MoSS,0.002467695759741817,0.1,0.5,0.4
QuadaptMoSS_HDy,MoSS,MoSS,0.0,0.1,0.5,0.4
QuadaptMoSS_SORD,MoSS,MoSS,0.010000000000000009,0.1,0.5,0.4
